time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.05825223555232976,0.16769084464823808,11.725887860455934,0.12009471628771351,6.221042441780661,0.0,0.24410314170419722,0.5921990282905687,2.9132096642204024,0.16585885593477667,-0.12801991461029621,0.0,480.6797518193256,480.9143185471029,481.1227283612134,479.477313236246
1.2600000000000007,0.07403537148986682,0.20539511797894647,11.90077015320934,0.129873369802759,6.214166830796513,0.0,0.28263319552606486,0.6654602598031089,2.9160083130712575,0.15649238538604052,-0.09619910059113729,0.0,413.75053400896496,416.5292162354442,416.67710348859026,415.8846657304056
1.3200000000000007,0.0923968049901659,0.24794355450817163,12.077896163833204,0.13940987622514722,6.208452698751859,0.0,0.3299638651543058,0.7537048473658207,2.9877956173959443,0.16343298711708218,-0.09337623214130188,0.0,438.56933557608363,438.7958900547793,438.8386051669141,439.4386079245681
1.3800000000000008,0.11376552938020383,0.29607460985200945,12.259998833218988,0.14925808423665465,6.202802024681738,0.0,0.38287660041492577,0.8515996146213298,3.0817990152832437,0.1655066953278835,-0.09583020058492903,0.0,447.2876324424705,447.0802697948132,446.4746143317366,446.6693174343418
1.4400000000000008,0.13860817766555916,0.3506139974229771,12.449906890920946,0.15916523969061025,6.197049509913853,0.0,0.44581573986674755,0.9673891205823419,3.2477110623257355,0.16433399835061072,-0.09596542171067152,0.0,469.58352798890525,469.56574354317405,470.75514565017977,470.68875048182355
1.5000000000000009,0.16732195393602392,0.41225351526105203,12.649308138483486,0.16897377929678825,6.191054885823444,0.0,0.5119110777718104,1.0882312884855316,3.398236113935578,0.16170371928836344,-0.10926790848644952,0.0,467.5274875887482,466.4816721684658,467.2358312941188,467.0547651947052
1.560000000000001,0.20033138433914605,0.4817058459765455,12.859718591630036,0.1790545244837114,6.184562877768029,0.0,0.5891152134635195,1.2278665023252129,3.6143871710697546,0.17831495331256672,-0.10614752739319207,0.0,488.3087353672207,488.532309704112,487.3633686388349,488.62739689889565
1.620000000000001,0.23749278335741156,0.5586317689331078,13.076771979495895,0.19037536431389857,6.177703102054213,0.0,0.6501654211745969,1.3372562180630008,3.6203613035713733,0.2039211654194033,-0.14051373729804992,0.0,426.74310358361697,423.7859922437962,423.1819969868008,425.4162733498078
1.680000000000001,0.27889208456825854,0.6431131647134246,13.298189790200842,0.2027687090068957,6.169494833220371,0.0,0.7306539243952717,1.4799628728979566,3.7592703609029225,0.21135565559430008,-0.13026838898155516,0.0,467.9530468468273,468.73360043781173,467.91883424516203,468.53675167534766
1.740000000000001,0.3250985990177036,0.7360658952454818,13.526159122871386,0.2150928988549481,6.161469423317595,0.0,0.8103071080077616,1.6195727738964365,3.8389223395104204,0.18956707513558674,-0.14184131804326652,0.0,452.2212881620064,451.2717550930883,452.7938389408747,451.077674757939
1.8000000000000012,0.3764751032986576,0.838020538863856,13.760612623779712,0.22625587855282703,6.15343099708555,0.0,0.9030578581759658,1.7799267063699806,3.9751422682362785,0.17789085643594169,-0.12165075408803563,0.0,470.28434530932765,471.8300437134573,471.7680625261338,470.89690420805545
1.8600000000000012,0.43400142733696545,0.9505340222725723,14.00621009499923,0.23728177229718295,6.1468450705360596,0.0,1.0151887699664932,1.971532986717944,4.20991122365576,0.19347355591150692,-0.09290027950114554,0.0,501.27884455210096,503.35428822743927,502.38062821638005,503.5374885399026
1.9200000000000013,0.4977717362258648,1.073706456045459,14.261290856325903,0.2490362995887665,6.1409897210239155,0.0,1.1109806536492357,2.1351850200348563,4.2918574210311835,0.2003747652747235,-0.10916219197549783,0.0,459.86135645794656,458.56327020414665,459.7179593571447,460.3005225594366
1.9800000000000013,0.5670937684230273,1.2063753298107616,14.519073005908174,0.2610110457883872,6.134327472798674,0.0,1.2003030854675218,2.2880373291189775,4.300235304136097,0.19794116566114509,-0.11507591750801521,0.0,438.17480427746284,437.6716885527205,437.6420208964014,437.47907181815435
2.0400000000000014,0.6412090347238389,1.3472323705018454,14.772890491593733,0.2728229254679597,6.1271582741881385,0.0,1.2707270243127797,2.408006520700262,4.160382685266219,0.19462363263725502,-0.130205739317028,0.0,387.138480335855,385.6965680503428,386.82563807865995,386.5572769014226
2.1000000000000014,0.720553344655576,1.4969790434928147,15.023741858404508,0.2847597723033557,6.119849500772737,0.0,1.3747195978526185,2.584432530738197,4.2004393879297846,0.2064218856319897,-0.10884414216501345,0.0,449.47909049167396,451.193656850102,448.9848484362109,449.9792185809519
2.1600000000000015,0.8058562145492252,1.6568096859089896,15.274500043440552,0.297101219026529,6.113221366713123,0.0,1.469221434211744,2.7441269442428418,4.157639995938813,0.20418963757557215,-0.1139310149372819,0.0,423.12367584832845,422.67395499932456,424.95805255648,424.81034094844705
2.2200000000000015,0.8971070806521412,1.8266915779310393,15.52353740584116,0.30991273564164246,6.106430131883622,0.0,1.5730066520137502,2.91948188144537,4.142881548017066,0.22760100914074738,-0.11174101973462212,0.0,435.092683642241,435.26432779061844,433.5723837746057,435.58051596544163
2.2800000000000016,0.995862461848483,2.0092802952931224,15.777732849574013,0.3239650447136899,6.099651632498624,0.0,1.7193927898820958,3.167878886330824,4.328404348910783,0.24489750615384415,-0.11556230665895621,0.0,501.6777638727104,501.3904268494423,499.01034741715534,500.31911100567805
2.3400000000000016,1.1018068644711918,2.204064439872947,16.034026401856064,0.338603019855773,6.092904930119534,0.0,1.812583281620888,3.3258721942947007,4.214349621449218,0.24203966617867842,-0.10684857946676769,0.0,404.80677859929875,405.577666746964,405.57770710545145,405.38671683890533
2.4000000000000017,1.2146973766954752,2.410688283205516,16.289513847762656,0.352823866432459,6.086226037982833,0.0,1.950909271051888,3.5625693448551936,4.300360373689915,0.2243910157478233,-0.12220283123525498,0.0,475.38389755278524,474.1954587570706,476.0842757968755,474.7835234457889
2.4600000000000017,1.3359857289676078,2.6316966720716084,16.549835089066022,0.36731828281793444,6.079215751273551,0.0,2.0925552569372985,3.80526472345681,4.375441145809587,0.2632820696804516,-0.10783746871764127,0.0,474.4068740246863,475.4973997526942,473.4541665433283,476.48964296803325
2.520000000000002,1.4664675145044268,2.8684980170338363,16.817014521963863,0.3833061445414758,6.073190772098108,0.0,2.257215577005236,4.089146305490483,4.528309107410934,0.27215884071183855,-0.08865173208283471,0.0,502.31857924102263,503.7005582006019,502.43239746277703,503.1380829378628
2.580000000000002,1.6058753820717464,3.1207477583110497,17.088504982016975,0.399500409595583,6.067814852641785,0.0,2.390014463577211,4.320153655636255,4.520057347787507,0.2649767974745954,-0.0915617080634574,0.0,455.5652913397982,455.3260085365966,456.1634730199135,455.6609797759942
2.640000000000002,1.752500548118119,3.385603608284156,17.355837444757142,0.4155151121274798,6.062745824863374,0.0,2.4978208621791005,4.5092773420031556,4.390451965591438,0.270517254852334,-0.07315853790042715,0.0,415.19649643636023,416.80178722602517,414.3171309077169,414.88146474736567
2.700000000000002,1.9062373266747572,3.663043229011576,17.617642641448285,0.43263171408242584,6.05831436605061,0.0,2.6269411653551678,4.739634184202254,4.335231901008773,0.3048927186455389,-0.0752930263868339,0.0,443.6629835817791,443.4833938342143,443.1055381182427,446.0035424756484
2.760000000000002,2.068145855945233,3.955204823719129,17.877409199576547,0.45070356900066066,6.054053290453437,0.0,2.7701549947162114,5.000064891715353,4.322044715804088,0.29256142115997336,-0.0636094860852046,0.0,462.4770876235696,463.39292131804774,460.935603181025,460.04862558785663
2.820000000000002,2.2381786846295966,4.262258934861027,18.13416945663677,0.46821800308097394,6.049984383276065,0.0,2.8977469084886245,5.235951421689852,4.235495409116262,0.29056912284950737,-0.07793054871695455,0.0,439.84740296454794,438.6558725125803,439.5531938517497,439.4756545122291
2.880000000000002,2.4156174753498876,4.583101904323934,18.384450507750707,0.4852820836822529,6.045555518018091,0.0,3.0170866037485764,5.459629734578544,4.106299267001131,0.2677718109417209,-0.06664738076282573,0.0,425.9693057925914,426.92880142967437,427.09594413666713,425.2317589364832
2.940000000000002,2.6005625643238144,4.918116638741694,18.627921345632387,0.5009335972169175,6.041876280164173,0.0,3.147855301694607,5.708177739008224,4.008276892148731,0.24117762113515723,-0.05237016413252737,0.0,441.12417743295816,442.2990937808368,440.04068709653563,437.90166191622967
3.000000000000002,2.7918353168683216,5.265163286686768,18.85984364798942,0.5153406837306092,6.038783848946608,0.0,3.228151691948625,5.860767873487913,3.7227481929259447,0.23791485323622374,-0.04993141042610243,0.0,365.7423633064193,365.9829301123213,367.0380246100545,366.7849132913589
3.0600000000000023,2.9896845120107627,5.624895935937141,19.080632008349767,0.529661791442102,6.036063313768759,0.0,3.366799277649497,6.130738352548108,3.635671548482493,0.2401798512723019,-0.03746223208198149,0.0,445.4878814943599,446.50533250535983,448.11931221413187,448.35975845884093
3.1200000000000023,3.194912335133102,5.999040596815797,19.292782024638747,0.544444080188331,6.033611127436828,0.0,3.4741928413467242,6.341297373285289,3.4355711500826143,0.2565096261959925,-0.048743250807105135,0.0,405.988252492886,404.9734137886359,405.0358171316746,406.5688211272519
3.1800000000000024,3.407720637023478,6.3882143296312135,19.49658372125439,0.5598169739570942,6.030762293278531,0.0,3.6193373568041696,6.631506202910928,3.3563703820970865,0.25562014301142416,-0.04506854456366092,0.0,453.518353442613,453.8121756922793,455.76107532852666,455.7541448932563
3.2400000000000024,3.6292145245274243,6.794857111178094,19.69532540808174,0.5756338168886614,6.028084631019247,0.0,3.7636790095639854,6.923552231920545,3.2668915765732716,0.276082081413558,-0.0437605467348021,0.0,454.08226401707674,454.18611763668355,454.0739383477699,455.7804614699864
3.3000000000000025,3.8577872379677682,7.215825827214479,19.88340901091149,0.5924038105187925,6.025519415969056,0.0,3.855523037137895,7.109336357884813,3.0023663763229655,0.2855700905857609,-0.04081266145501354,0.0,386.3291460885655,386.6057963994664,385.6199581177473,386.607277627594
3.3600000000000025,4.093458477281999,7.651390832714926,20.060491338250706,0.6093483284989425,6.022873529134138,0.0,4.000016407417173,7.409751480412872,2.8987866542485445,0.2752076269952074,-0.051644587373794563,0.0,454.6655559074758,453.7955673122207,454.8457610060612,454.09368279717063
3.4200000000000026,4.3381393798927705,8.10582324466149,20.23217577572524,0.6266050326773467,6.019909957391111,0.0,4.155809694442296,7.738070569219461,2.822103403568723,0.3049831239300687,-0.045233416834290434,0.0,469.1847608193139,469.6810029913207,467.1398103375466,469.5343491509235
3.4800000000000026,4.592010153710189,8.57973030294714,20.398528295613673,0.6454494413292462,6.017766608900933,0.0,4.306275252799246,8.05896517360404,2.7210425828868634,0.3278540554341356,-0.02142717301618221,0.0,464.41827382374436,466.2817130086369,462.96290088090916,464.8546663185989
3.5400000000000027,4.854597613536533,9.072374553965286,20.55770110951997,0.6657812778112424,6.016399427102396,0.0,4.446296412748019,8.362719261951286,2.582918861524514,0.3547866466925248,-0.025653265428354558,0.0,455.504499122193,455.16627940663324,453.8347465988433,456.10546851649553
3.6000000000000028,5.1251161394433975,9.582377416448356,20.707066549193037,0.6870810778627856,6.0149487899882885,0.0,4.570718199111069,8.637651280154225,2.3943965081814342,0.3554121630585697,-0.02137799813160466,0.0,439.2162126643179,439.57068421385367,439.20185579060404,439.38521682203793
3.660000000000003,5.403862623032415,10.110824680725964,20.847106236299236,0.7080406819770655,6.01323273529848,0.0,4.72036304894113,8.977204813952785,2.2713007640430547,0.3330238168790864,-0.04975272682331597,0.0,473.4221809209053,471.23283073368293,470.50397535982273,468.8845674641948
3.720000000000003,5.690607932914829,10.65750862545807,20.976856375357464,0.7277283815735984,6.009978917065435,0.0,4.837660478336748,9.24560957239794,2.052321157883812,0.31593643968397206,-0.06515940723005306,0.0,437.24288288002015,435.954865760198,437.1772456901885,435.8627382639655
3.780000000000003,5.9859966654589645,11.224170152380271,21.097516538932755,0.7472805089125352,6.00601372896352,0.0,5.008212329402842,9.642380562853822,1.9668187815526241,0.3406130339981102,-0.06800724615442509,0.0,496.86955563386584,496.65792311914544,496.1167552362257,498.02119928300425
3.840000000000003,6.290931787897856,11.813051969789866,21.210921117249477,0.7680312120659503,6.001848558070776,0.0,5.155962869557088,9.986458171909696,1.8109288582047973,0.35464122686913413,-0.07240358462950179,0.0,476.3380100898905,475.9982551444622,475.10381846731593,476.2924949320736
3.900000000000003,6.6043506686431375,12.421705062146478,21.31370631928008,0.7894262901902707,5.9974570421454985,0.0,5.291051944167868,10.301462184671797,1.6130940917644858,0.3602022864660768,-0.07481623704585291,0.0,464.82869074485427,464.635603334748,464.48377746939195,465.0447149004259
3.960000000000003,6.92606900714723,13.049757764992833,21.40478640048387,0.8116469045271462,5.9929732980557056,0.0,5.432532710456021,10.632906298055353,1.4204885450663067,0.3853165524057031,-0.07455539725429841,0.0,473.3628234895815,473.37890913844336,472.89004625903397,474.9522874985224
4.020000000000002,7.25458340181353,13.693616151384898,21.48011633032258,0.8347733846445236,5.988846513054824,0.0,5.517883889160181,10.828993095768535,1.0895721330759325,0.3856889113321979,-0.05919905196093214,0.0,413.4649996689968,414.81233866055857,414.4784279385164,414.6767676573127
4.080000000000001,7.589147022797292,14.351540994437222,21.53748236658614,0.8579947718699126,5.985041646555025,0.0,5.633894092374356,11.101251389265887,0.8208106925835925,0.3895581025140649,-0.07355905428464299,0.0,450.4354635750382,449.2691745620059,449.04092071690206,449.50814654785455
4.14,7.93080498740053,15.026169287995655,21.578778647446644,0.8811158723074843,5.980367118969017,0.0,5.754344376350822,11.38553396776778,0.5537312587182568,0.37526921432365157,-0.08845010562576634,0.0,457.6210066663524,456.4288248520061,456.69455893240706,455.70223616549356
4.199999999999998,8.278587806459308,15.71512790128147,21.60156830671872,0.9033607041753822,5.9751368237824,0.0,5.838320155675498,11.579352917890755,0.2049730242849496,0.35972226527811524,-0.08473149370083591,0.0,419.68022061768323,419.99625546048475,420.3399628532475,419.1403672726659
4.259999999999997,8.631391642929808,16.415637149570248,21.60325356091608,0.9251877907962198,5.969718766401941,0.0,5.921690091888659,11.77045739376406,-0.14968108578321124,0.3708537696979062,-0.10477951674692856,0.0,421.39033299022606,419.64517857888046,418.7742738952177,419.88679193378925
4.319999999999996,8.988982784844891,17.127029707254536,21.583122729173628,0.9472380931088367,5.963437752421992,0.0,5.997949457621641,11.942118778757361,-0.5221111569455693,0.35981574576781045,-0.10449251434943883,0.0,413.48936096847126,413.50420268405963,412.8190792145146,411.9942786945655
4.379999999999995,9.352019648448499,17.850780172099796,21.542042373110245,0.9688886200703077,5.956745224787468,0.0,6.10299866849952,12.181747829103259,-0.8486769225914927,0.3628136983186327,-0.1318710503545113,0.0,444.78871392598563,442.5280292085992,443.35612575130153,443.73705094015713
4.439999999999993,9.72178462956351,18.58982826862831,21.481867998973684,0.990706495461569,5.948878277415483,0.0,6.222155466328805,12.451593630951367,-1.1589616357735801,0.36521333924283617,-0.1296480456061472,0.0,458.7177085347168,458.87911261464507,459.06609702768486,459.38832450586574
4.499999999999992,10.097041436037598,19.340932341634996,21.40023982907967,1.0123751465183446,5.941127334812933,0.0,6.286360860265848,12.584585677042973,-1.562455522354528,0.3514578291384911,-0.12826789453204498,0.0,407.41661932333295,407.5231524024016,407.1645055526843,406.0788965189052
4.559999999999991,10.476974202939763,20.10186831435384,21.295540011041616,1.0332297620868385,5.933741877755335,0.0,6.377799008099608,12.778699699179226,-1.9285550248606542,0.3384260268339803,-0.11435868226431026,0.0,433.4617082053958,434.61544783562795,435.6639855150483,434.69933093331815
4.6199999999999894,10.86265263602777,20.87494249419023,21.169119909528362,1.0533124362023631,5.926862067616208,0.0,6.47775808198383,12.988943117149415,-2.2865476561164257,0.32602376643987413,-0.11527963876841242,0.0,443.57382771788514,443.48639392816574,445.7976822260604,444.8971264715203
4.679999999999988,11.255318227485542,21.662821384872128,21.022417010414348,1.0728813894771267,5.921152341197464,0.0,6.610369169503745,13.271414466252866,-2.605241792514003,0.326398257698184,-0.07116679670512692,0.0,473.8002260571775,477.17336308001376,475.6228701107121,475.75289251717135
4.739999999999987,11.653800399079424,22.462598594803104,20.853785343353877,1.0924963207649139,5.917435116797284,0.0,6.672097722776097,13.387033666689247,-3.0160113502277723,0.32792766861136574,-0.048005424119904196,0.0,416.32530965789056,418.34501020845806,416.4964714756221,416.7476326683335
4.799999999999986,12.058161473031289,23.27433391583523,20.663133814770973,1.1120897054492795,5.914772986389224,0.0,6.805546562032826,13.668362583869667,-3.340662844673667,0.3236708892031912,-0.0379416833591498,0.0,480.71589782834985,481.4773328433524,483.10063521492395,482.87932393712504
4.859999999999984,12.468708193735337,24.098724853627573,20.45086099677989,1.131276239853559,5.91309321702715,0.0,6.8787969319838735,13.810117821397935,-3.7355192967441413,0.3105811803653322,-0.013206539618441744,0.0,434.54027665187414,436.6098681283681,438.15616080044344,437.1720520730899
4.919999999999983,12.886290459047075,24.937808384890968,20.217818901923152,1.1500282442093424,5.911815519337088,0.0,7.039042579327685,14.15599141692666,-4.034561784000118,0.31616776454483947,-0.04696763372573946,0.0,513.5411744299718,511.1394302036047,511.1535806976422,511.63743247499355
4.979999999999982,13.310528900858813,25.790747648431136,19.963677880881843,1.1687110210954774,5.909197883745897,0.0,7.10171923284667,14.27405524705773,-4.437072925728509,0.29952482607728964,-0.03766892114319859,0.0,439.19874136388165,439.9687108758095,441.01808010349635,439.7400010276469
5.0399999999999805,13.739104058201585,26.652114657963402,19.6860158949964,1.1863228979633877,5.906779257354739,0.0,7.183363775868174,14.436375643164096,-4.8188471967482265,0.2775608434551494,-0.04619820028274698,0.0,459.9288432709088,459.2515837725856,460.0636628977418,458.4041084906449
